Line,_Distance,BASE,DATE,DAY,DIR,DTM,FID,FLIGHT,GPS_H,IGRF,LAT,LONG,MAG_LEFT,MAGL,MAGL_IGRF,MAGL_NLBWF,MAGL_NLF,MAGL_NLF_fid,MAGL_NLF_Res,MAGL_RES,MAGL_RES_BASELINE,ORIG,ORIGL,RALT,TIME,UC50,X,Y
L2,3341.03838959626,19.1,20050801,213,345,98.1,21345540.4,48,163.4,,54.4618627347222,-8.18126903,49144.02,,49313.85,-169.862887712494,-169.83,100.312866956404,-188.090663938188,-169.83,830.17,,49162.46,65.7,123900.4,,188295,357057
L2,3347.3629449166,19.1,20050801,213,345,97.8,21345540.5,48,163.3,,54.4619165877778,-8.18130010833333,49143.95,,49313.87,-169.919948713939,-169.92,100.493011205806,-188.092938688249,-169.92,830.08,,49162.41,65.8,123900.5,,188293,357063
L2,3353.68750023694,19.11,20050801,213,345,98,21345540.6,48,163.2,,54.4619704405556,-8.18133118666667,49143.89,,49313.89,-169.971529467451,-170,100.670307336106,-188.095213438311,-170,830,,49162.36,65.5,123900.6,,188291,357069
L2,3360.01205555727,19.11,20050801,213,345,98.3,21345540.7,48,163.1,,54.4620242936111,-8.181362265,49143.87,,49313.9,-170.01657831327,-170.03,100.838721598434,-188.097488188373,-170.03,829.97,,49162.34,65.1,123900.7,,188289,357075
L2,3366.33661087761,19.11,20050801,213,345,98.5,21345540.8,48,162.9,,54.4620781463889,-8.18139334333333,49143.87,,49313.92,-170.054077060164,-170.06,101.007135860761,-188.099762938435,-170.06,829.94,,49162.34,64.8,123900.8,,188287,357081
L2,3372.66116619795,19.12,20050801,213,345,98.9,21345540.9,48,162.8,,54.4621319991667,-8.18142442194444,49143.86,,49313.94,-170.085749441771,-170.08,101.175550123088,-188.101733392946,-170.08,829.92,,49162.34,64.3,123900.9,,188285,357087
L2,3379.73223400981,19.12,20050801,213,345,98.4,21345541,48,162.7,,54.4621948583333,-8.18144012027778,49143.86,,49313.96,-170.113114917538,-170.11,101.343964385415,-188.102713597537,-170.11,829.89,,49162.34,64.6,123901,,188284,357094
L2,3386.05678933015,19.13,20050801,213,345,98.3,21345541.1,48,162.5,,54.4622487113889,-8.18147119888889,49143.85,,49313.98,-170.134536866276,-170.13,101.512378647742,-188.103693802127,-170.13,829.87,,49162.34,64.6,123901.1,,188282,357100
L2,3392.38134465049,19.13,20050801,213,345,99.1,21345541.2,48,162.4,,54.4623025641667,-8.1815022775,49143.86,,49314,-170.153190911156,-170.14,101.686256604757,-188.104674006718,-170.14,829.86,,49162.34,63.6,123901.2,,188280,357106
L2,3398.70589997082,19.13,20050801,213,345,99.2,21345541.3,48,162.2,,54.4623564169444,-8.18153335638889,49143.85,,49314.02,-170.17091805197,-170.17,101.873677151693,-188.105654211309,-170.17,829.83,,49162.34,63.3,123901.3,,188278,357112
L2,3405.03045529116,19.14,20050801,213,345,100,21345541.4,48,162,,54.4624102697222,-8.18156443527778,49143.84,,49314.04,-170.18819924789,-170.2,102.06109769863,-188.1066344159,-170.2,829.8,,49162.34,62.4,123901.4,,188276,357118
L2,3411.3550106115,19.14,20050801,213,345,99.9,21345541.5,48,161.9,,54.4624641227778,-8.18159551444444,49143.85,,49314.06,-170.205255593018,-170.21,102.248518245566,-188.107471312212,-170.21,829.79,,49162.35,62.3,123901.5,,188274,357124
L2,3417.67956593183,19.15,20050801,213,345,100.4,21345541.6,48,161.7,,54.4625179755556,-8.18162659333333,49143.86,,49314.08,-170.22181272692,-170.22,102.435938792503,-188.107250351594,-170.22,829.78,,49162.36,61.6,123901.6,,188272,357130
L2,3424.00412125217,19.15,20050801,213,345,99.9,21345541.7,48,161.5,,54.4625718283333,-8.1816576725,49143.88,,49314.1,-170.237320370164,-170.22,102.623359339439,-188.107029390975,-170.22,829.78,,49162.38,62,123901.7,,188270,357136
L2,3430.32867657251,19.15,20050801,213,345,99.7,21345541.8,48,161.3,,54.4626256811111,-8.18168875194444,49143.86,,49314.12,-170.251066643823,-170.26,102.804560245659,-188.106808430357,-170.26,829.74,,49162.37,62,123901.8,,188268,357142
L2,3436.65323189284,19.16,20050801,213,345,100.6,21345541.9,48,161.2,,54.4626795338889,-8.18171983111111,49143.87,,49314.14,-170.262313334327,-170.27,102.973254206557,-188.106587469739,-170.27,829.73,,49162.39,60.9,123901.9,,188266,357148
L2,3442.73599442314,19.16,20050801,213,345,100.8,21345542,48,161,,54.4627334097222,-8.18173549027778,49143.9,,49314.16,-170.270406348508,-170.26,103.141948167454,-188.106366509121,-170.26,829.74,,49162.41,60.6,123902,,188265,357154
L2,3449.06054974348,19.16,20050801,213,345,101.4,21345542.1,48,160.8,,54.4627872625,-8.18176656972222,49143.89,,49314.18,-170.275714940796,-170.28,103.310642128351,-188.106141956477,-170.28,829.72,,49162.41,59.7,123902.1,,188263,357160
L2,3455.38510506382,19.17,20050801,213,345,101,21345542.2,48,160.5,,54.4628411152778,-8.18179764944444,49143.9,,49314.2,-170.278340319274,-170.3,103.479336089248,-188.104910771396,-170.3,829.7,,49162.43,59.9,123902.2,,188261,357166
L2,3461.70966038415,19.17,20050801,213,345,101.2,21345542.3,48,160.3,,54.4628949680556,-8.18182872888889,49143.94,,49314.22,-170.279074620829,-170.28,103.648030050146,-188.103679586316,-170.28,829.72,,49162.47,59.4,123902.3,,188259,357172
L2,3468.03421570449,19.18,20050801,213,345,101.6,21345542.4,48,160,,54.4629488208333,-8.18185980861111,49143.98,,49314.24,-170.279089476787,-170.26,103.811423098672,-188.102448401235,-170.26,829.74,,49162.52,58.8,123902.4,,188257,357178
L2,3474.11697823479,19.18,20050801,213,345,101.9,21345542.5,48,159.8,,54.4630026969444,-8.18187546805556,49143.99,,49314.26,-170.279589814841,-170.27,103.96604844886,-188.101217216155,-170.27,829.73,,49162.53,58.2,123902.5,,188256,357184
L2,3480.44153355513,19.18,20050801,213,345,102.3,21345542.6,48,159.6,,54.4630565497222,-8.18190654805556,49144,,49314.28,-170.281628685561,-170.28,104.120673799049,-188.099986031075,-170.28,829.72,,49162.54,57.6,123902.6,,188254,357190
L2,3486.76608887546,19.18,20050801,213,345,102.5,21345542.7,48,159.3,,54.4631104022222,-8.18193762805556,49144.02,,49314.31,-170.286091150479,-170.28,104.275299149238,-188.098754845994,-170.28,829.72,,49162.57,57.2,123902.7,,188252,357196
L2,3493.0906441958,19.19,20050801,213,345,103.1,21345542.8,48,159.1,,54.463164255,-8.18196870805556,49144.05,,49314.33,-170.293687569903,-170.28,104.429924499427,-188.096860652101,-170.28,829.72,,49162.59,56.3,123902.8,,188250,357202
L2,3499.41519951614,19.19,20050801,213,345,105.1,21345542.9,48,158.8,,54.4632181077778,-8.18199978805556,49144.03,,49314.35,-170.305191074309,-170.32,104.584549849616,-188.094882670326,-170.32,829.68,,49162.57,54.1,123902.9,,188248,357208
L2,3505.49796204643,19.2,20050801,213,345,105.5,21345543,48,158.6,,54.4632719836111,-8.18201544777778,49144.01,,49314.37,-170.321621548438,-170.36,104.755537657273,-188.092904688551,-170.36,829.64,,49162.56,53.5,123903,,188247,357214
L2,3511.82251736677,19.2,20050801,213,345,106.2,21345543.1,48,158.4,,54.4633258363889,-8.18204652805556,49144.01,,49314.39,-170.345241579573,-170.38,104.948987096623,-188.090926706775,-170.38,829.62,,49162.57,52.6,123903.1,,188245,357220
L2,3518.14707268711,19.2,20050801,213,345,106.8,21345543.2,48,158.3,,54.4633796891667,-8.18207760833333,49144.03,,49314.41,-170.378330641092,-170.37,105.142436535974,-188.088948725,-170.37,829.63,,49162.58,51.8,123903.2,,188243,357226
L2,3524.47162800744,19.2,20050801,213,345,107.9,21345543.3,48,158.1,,54.4634335416667,-8.18210868888889,49144.03,,49314.43,-170.422211664835,-170.4,105.335885975324,-188.086970743225,-170.4,829.6,,49162.58,50.5,123903.3,,188241,357232
L2,3530.79618332778,19.21,20050801,213,345,107.2,21345543.4,48,157.9,,54.4634873944444,-8.18213976916667,49144,,49314.45,-170.476374494994,-170.44,105.529335414675,-188.084652179087,-170.44,829.56,,49162.57,51.1,123903.4,,188239,357238
L2,3536.87894585808,19.21,20050801,213,345,106.6,21345543.5,48,157.8,,54.4635412702778,-8.18215542916667,49143.97,,49314.46,-170.53797467208,-170.5,105.722784854025,-188.082233057923,-170.5,829.5,,49162.53,51.5,123903.5,,188238,357244
L2,3543.20350117842,19.21,20050801,213,345,105.2,21345543.6,48,157.6,,54.4635951230556,-8.18218651,49143.9,,49314.48,-170.604342755247,-170.58,105.900761473978,-188.079813936758,-170.58,829.42,,49162.46,52.7,123903.6,,188236,357250
L2,3549.52805649875,19.22,20050801,213,345,105.4,21345543.7,48,157.4,,54.4636489758333,-8.18221759055556,49143.82,,49314.5,-170.669068584155,-170.68,106.061015436788,-188.077394815594,-170.68,829.32,,49162.4,52.4,123903.7,,188234,357256
L2,3555.85261181909,19.22,20050801,213,345,105.3,21345543.8,48,157.2,,54.4637028283333,-8.18224867138889,49143.77,,49314.52,-170.724237081667,-170.75,106.221269399598,-188.074975694429,-170.75,829.25,,49162.34,52.3,123903.8,,188232,357262
L2,3562.17716713943,19.22,20050801,213,345,105.4,21345543.9,48,157.1,,54.4637566811111,-8.18227975222222,49143.73,,49314.54,-170.766761572369,-170.81,106.381523362407,-188.072556573265,-170.81,829.19,,49162.3,52,123903.9,,188230,357268
L2,3569.24823495129,19.22,20050801,213,345,107.4,21345544,48,156.9,,54.46381954,-8.1822954525,49143.74,,49314.57,-170.794482270586,-170.82,106.541777325217,-188.070052347867,-170.82,829.18,,49162.32,49.8,123904,,188229,357275
L2,3575.57279027163,19.23,20050801,213,345,110.1,21345544.1,48,156.8,,54.4638733927778,-8.18232653361111,49143.75,,49314.58,-170.807996442902,-170.83,106.702031288026,-188.067503553849,-170.83,829.17,,49162.34,47.1,123904.1,,188227,357281
L2,3581.89734559197,19.23,20050801,213,345,109.9,21345544.2,48,156.8,,54.4639272452778,-8.18235761472222,49143.78,,49314.6,-170.816711687883,-170.82,106.877477669325,-188.064954759831,-170.82,829.18,,49162.36,47.2,123904.2,,188225,357287
L2,3588.2219009123,19.23,20050801,213,345,109,21345544.3,48,156.8,,54.4639810977778,-8.18238869583333,49143.8,,49314.61,-170.830356263647,-170.81,107.067475581757,-188.062405965813,-170.81,829.19,,49162.38,48.1,123904.3,,188223,357293
L2,3594.3046634426,19.23,20050801,213,345,107,21345544.4,48,156.7,,54.4640349738889,-8.18240435638889,49143.79,,49314.63,-170.857235751087,-170.84,107.257473494189,-188.059857171795,-170.84,829.16,,49162.39,50,123904.4,,188222,357299
L2,3600.62921876294,19.24,20050801,213,345,105,21345544.5,48,156.6,,54.4640888263889,-8.18243543777778,49143.78,,49314.65,-170.905937588239,-170.87,107.447471406622,-188.057308377777,-170.87,829.13,,49162.37,52,123904.5,,188220,357305
L2,3606.95377408328,19.24,20050801,213,345,103.6,21345544.6,48,156.6,,54.4641426788889,-8.18246651916667,49143.72,,49314.67,-170.978207171761,-170.94,107.637469319054,-188.054839601789,-170.94,829.06,,49162.32,53.3,123904.6,,188218,357311
L2,3613.03653661357,19.25,20050801,213,345,103.9,21345544.7,48,156.5,,54.4641965547222,-8.18248217972222,49143.64,,49314.68,-171.069969146175,-171.05,107.827467231486,-188.052438839223,-171.05,828.95,,49162.23,53,123904.7,,188217,357317
L2,3619.36109193391,19.25,20050801,213,345,103.3,21345544.8,48,156.5,,54.4642504075,-8.18251326138889,49143.52,,49314.7,-171.179502690985,-171.18,108.004990395711,-188.050038076657,-171.18,828.82,,49162.12,53.6,123904.8,,188215,357323
L2,3625.68564725425,19.25,20050801,213,345,102,21345544.9,48,156.4,,54.46430426,-8.18254434305556,49143.39,,49314.72,-171.29656377105,-171.32,108.172528868668,-188.047637314091,-171.32,828.68,,49162,54.8,123904.9,,188213,357329
L2,3632.75671506611,19.25,20050801,213,345,100.8,21345545,48,156.4,,54.4643671188889,-8.18256004388889,49143.28,,49314.74,-171.421352163037,-171.45,108.340067341624,-188.045236551525,-171.45,828.55,,49161.89,55.9,123905,,188212,357336
L2,,,,,,,,,,,,,,,,,,108.507605814581,-188.04283578896,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,108.675144287537,-188.040587406972,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,108.842682760494,-188.038545359595,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,109.00678540198,-188.036503312219,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,109.168598401915,-188.034461264842,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,109.33041140185,-188.032419217466,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,109.492224401785,-188.030377170089,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,109.65403740172,-188.028485941008,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,109.815850401655,-188.02693191019,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,109.992522581874,-188.025377879372,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,110.177381761153,-188.023823848553,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,110.362240940431,-188.022269817735,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,110.54710011971,-188.020715786917,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,110.731959298989,-188.019266808281,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,110.916818478268,-188.018256268833,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,111.088051929587,-188.017245729385,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,111.253147003538,-188.016235189937,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,111.41824207749,-188.01522465049,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,111.583337151442,-188.014214111042,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,111.748432225393,-188.01324562266,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,111.913527299345,-188.012777402551,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,112.077212911942,-188.012309182443,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,112.240387945526,-188.011840962334,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,112.40356297911,-188.011372742226,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,112.566738012693,-188.010904522118,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,112.729913046277,-188.010436302009,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,112.893088079861,-188.010448263613,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,113.073225130366,-188.010479303301,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,113.258181520733,-188.010510342989,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,113.4431379111,-188.010541382677,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,113.628094301467,-188.010572422365,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,113.813050691834,-188.010603462053,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,113.998007082202,-188.010994779067,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,114.165654162795,-188.011451660751,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,114.329588834509,-188.011908542436,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,114.493523506222,-188.012365424121,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,114.657458177935,-188.012822305805,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,114.821392849649,-188.01327918749,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,114.985327521362,-188.01398047098,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,115.149534354349,-188.014772019839,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,115.31378255338,-188.015563568698,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,115.478030752412,-188.016355117557,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,115.642278951444,-188.017146666416,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,115.806527150475,-188.017938215275,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,115.970775349507,-188.018878040184,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,116.153796997505,-188.019910872266,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,116.338613801055,-188.020943704348,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,116.523430604605,-188.021976536429,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,116.708247408154,-188.023009368511,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,116.893064211704,-188.024042200593,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,117.077881015254,-188.025155308863,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,117.24211225492,-188.026349086326,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,117.405427184385,-188.027542863789,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,117.568742113849,-188.028736641251,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,117.732057043314,-188.029930418714,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,117.895371972778,-188.031124196177,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,118.058689117099,-188.032359284792,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,118.223086704236,-188.033660916659,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,118.387484291373,-188.034962548527,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,118.551881878511,-188.036264180394,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,118.716279465648,-188.037565812261,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,118.880677052785,-188.038867444129,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,119.045093420418,-188.040195489848,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,119.209893100256,-188.041595948218,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,119.374692780094,-188.042996406588,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,119.539492459932,-188.044396864957,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,119.70429213977,-188.045797323327,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,119.869091819607,-188.047197781697,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,120.035666327115,-188.048621172004,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,120.219891052826,-188.050172973375,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,120.404115778536,-188.051724774746,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,120.588340504247,-188.053276576118,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,120.772565229958,-188.054828377489,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,120.956789955668,-188.05638017886,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,121.138363820977,-188.057941860443,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,121.303101099675,-188.059769869904,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,121.467838378373,-188.061597879365,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,121.632575657072,-188.063425888827,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,121.79731293577,-188.065253898288,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,121.962050214468,-188.067081907749,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,122.13039922648,-188.06890991721,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,122.315125039802,-188.071170274596,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,122.499850853124,-188.073468217825,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,122.684576666446,-188.075766161054,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,122.869302479769,-188.078064104282,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,123.054028293091,-188.080362047511,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,123.233373335261,-188.082659990739,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,123.39422189818,-188.085528414025,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,123.555070461098,-188.088535674178,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,123.715919024017,-188.091542934331,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,123.876767586936,-188.094550194484,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,124.037616149854,-188.097557454637,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,124.200524128217,-188.10056471479,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,124.368999802767,-188.104226119282,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,124.537475477317,-188.108183459777,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,124.705951151867,-188.112140800273,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,124.874426826417,-188.116098140769,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,125.042902500966,-188.120055481264,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,125.215597068703,-188.12401282176,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,125.397479946598,-188.128618699172,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,125.579362824493,-188.133708335644,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,125.761245702387,-188.138797972116,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,125.943128580282,-188.143887608587,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,126.125011458176,-188.148977245059,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,126.301506942621,-188.15406688153,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,126.4683971331,-188.159702419652,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,126.63528732358,-188.165986561387,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,126.80217751406,-188.172270703123,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,126.969067704539,-188.178554844859,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,127.135957895019,-188.184838986594,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,127.309411453316,-188.19112312833,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,127.492547770064,-188.197780162651,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,127.675684086812,-188.205157002298,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,127.85882040356,-188.212533841945,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,128.041956720308,-188.219910681592,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,128.225093037056,-188.227287521239,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,128.397516993542,-188.234664360886,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,128.55677680646,-188.242225656563,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,128.716036619379,-188.250420459179,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,128.875296432298,-188.258615261795,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,129.034556245217,-188.266810064411,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,129.193816058136,-188.275004867027,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,129.359512983859,-188.283199669643,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,129.531821401072,-188.291439113168,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,129.704129818286,-188.300040649862,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,129.8764382355,-188.308642186556,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,130.048746652713,-188.317243723251,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,130.221055069927,-188.325845259945,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,130.396744042596,-188.334446796639,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,130.5753362627,-188.343048333333,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,130.753928482803,-188.35158850695,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,130.932520702907,-188.360128310321,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,131.11111292301,-188.368668113692,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,131.289705143114,-188.377207917063,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,131.463333894603,-188.385747720433,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,131.633407191208,-188.394287523804,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,131.803480487813,-188.402399805794,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,131.973553784418,-188.410452821614,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,132.143627081023,-188.418505837434,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,132.313700377628,-188.426558853254,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,132.490297403307,-188.434611869074,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,132.670770371046,-188.442664884894,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,132.851243338785,-188.45012174749,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,133.031716306524,-188.457392921371,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,133.212189274263,-188.464664095252,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,133.392662242002,-188.471935269133,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,133.558314583061,-188.479206443014,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,133.716731819337,-188.486477616895,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,133.875149055613,-188.493164484493,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,134.03356629189,-188.49953220328,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,134.191983528166,-188.505899922068,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,134.350400764442,-188.512267640856,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,134.521536670721,-188.518635359643,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,134.697701951863,-188.525003078431,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,134.873867233005,-188.530913874146,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,135.050032514147,-188.536421088276,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,135.22619779529,-188.541928302406,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,135.402363076432,-188.547435516536,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,135.577473688754,-188.552942730665,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,135.752253589872,-188.558449944795,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,135.92703349099,-188.563665068681,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,136.101813392107,-188.568468861525,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,136.276593293225,-188.573272654368,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,136.451373194343,-188.578076447212,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,136.625412092472,-188.582880240055,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,136.799272573409,-188.587684032899,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,136.973133054346,-188.592338545668,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,137.146993535283,-188.596643891259,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,137.32085401622,-188.600949236849,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,137.494714497157,-188.605254582439,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,137.671221259856,-188.609559928029,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,137.848192791461,-188.61386527362,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,138.025164323066,-188.618115888472,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,138.20213585467,-188.622123360527,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,138.379107386275,-188.626130832581,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,138.556078917879,-188.630138304636,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,138.716684660329,-188.634145776691,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,138.875375872274,-188.638153248745,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,139.034067084219,-188.642152294847,,,,,,,,,
L2,,,,,,,,,,,,,,,,,,139.192758296164,-188.646035830526,,,,,,,,,
