x,y,region,horizon,host,REE_anom,F_LREE,F_HREE,F_HFSE,favourability
524698.5849821479,819879.8955983911,ROI,A,Carbonate,0.5018130247699474,0.054611601966977175,0.7081917402950466,0.8499180426178388,0.7299404309758926
511511.4207292213,818660.2288625325,ROI,A,Carbonate,0.5318770043996067,0.4121057050333826,0.6762483508575541,0.4185023787630432,0.4691560388597929
512807.15436646435,821080.7002024128,ROI,A,Carbonate,0.5568161673462151,0.04721544796705713,0.7205453164354536,0.7889897253428217,0.5159716947187463
506547.4830977404,817246.5600842066,ROI,A,Clastic/shale,0.15820857036953473,0.1623955543117579,0.1260944308959341,0.15144125054971413,0.10410586495022588
511699.317103878,806837.7762498534,ROI,A,Metasediment,0.17747498025817474,0.2623435813377044,0.20069563826810058,0.02838523967536881,0.13361052252828529
516444.3035154588,808543.3832482304,ROI,A,Clastic/shale,0.4465117403426214,0.009954823491784273,0.9582217247031544,0.20401391276536202,0.5761004277775557
526892.1062397703,818759.1254756533,ROI,A,Carbonate,0.5314579942305522,0.34909846879622597,0.1349298364850278,0.7122696197977052,0.7380162315595891
497196.47715616354,813225.4768101199,ROI,A,Clastic/shale,0.15306763791075081,0.06260744412905289,0.025386798864590412,0.8048614720345421,0.10422580258265701
503274.2063647198,820571.8607532156,ROI,A,Clastic/shale,0.29022094728529757,0.041658337664414506,0.5797385359613001,0.6719705753008436,0.28185343621316916
501137.6595010612,819189.1702113367,ROI,A,Clastic/shale,0.13958679151020933,0.087434534042298,0.7532882900891537,0.195458361651941,0.0758805421180986
529136.6332996171,820786.6764714285,ROI,A,Carbonate,0.4139498154743679,0.17554871466837244,0.1662735377603646,0.8458401631151801,0.4702354775516731
545091.0284143282,789627.3073418414,ROI,A,Carbonate,0.4068185847125752,0.2723783632511094,0.4039899252388758,0.6264342541878223,0.2479910446567785
501087.6796582099,820947.7913853369,ROI,A,Clastic/shale,0.31143736603761424,0.05788989725342822,0.38611921800663657,0.8232519090073162,0.2329588613920761
505336.7544990931,819203.1447867624,ROI,A,Clastic/shale,0.10982901161947431,0.25490744812697397,0.5247271418862192,0.021348898572742175,0.06964378523167952
500841.7455111587,823355.2737340234,ROI,A,Clastic/shale,0.18435641649610804,0.05085355615080158,0.1304521648742654,0.2842122096509815,0.11785871346899612
506893.38370129146,812593.5612303228,ROI,A,Carbonate,0.18447728481410455,0.13365050173909568,0.7577659616999161,0.07943869188022229,0.15124135449566226
499256.0428193768,815021.0787428175,ROI,A,Clastic/shale,0.4299286071135033,0.17566865230080358,0.5001799064486467,0.7024747131491624,0.41830248270899134
527168.0594185726,821131.6126213312,ROI,A,Carbonate,0.552021724065688,0.20909127253828008,0.8585935313636909,0.40794786710910325,0.7514092671810658
514306.7896598218,813307.3677748212,ROI,A,Carbonate,0.41626242929203394,0.023627713588933754,0.6259145244472875,0.5597489305561109,0.4968616319513853
498276.29706391675,823090.3445303651,ROI,A,Clastic/shale,0.3196000064463103,0.01059449086475033,0.576979970415384,0.9288370047575261,0.17442929676568183
510955.5184756436,814525.1231761024,ROI,A,Carbonate,0.6254854877439526,0.31999360332627036,0.16819253987926278,0.732738975732619,0.650901531203774
501641.5890853669,826350.6237815804,ROI,A,Clastic/shale,0.14108555865336578,0.04005916923199936,0.5856554591612362,0.4837484508055811,0.05788989725342822
510835.53385266213,812561.5470768475,ROI,A,Carbonate,0.5855989428051118,0.5258065805780994,0.4404109862871307,0.6286730899932035,0.7248630712029744
508893.9777447871,817322.531182283,ROI,A,Carbonate,0.5105316594414272,0.2667812737376564,0.3315875744612801,0.7915084156238756,0.46068044616799264
513348.9944742364,813003.4384024375,ROI,A,Carbonate,0.6251470564535624,0.3604925438771839,0.5094151041458441,0.6795666253548155,0.6979970415384
499690.9686887197,818695.2843970084,ROI,A,Clastic/shale,0.11156145751075729,0.3740854755527126,0.8557949866069644,0.004957422140486947,0.04557630032383161
511401.39509676176,809417.2218301935,ROI,A,Metasediment,0.5201447196660812,0.45096549794107066,0.6602166873225922,0.4475272858113781,0.6424659177227842
514335.810838391,818447.2596962174,ROI,A,Carbonate,0.5967107701729222,0.3686483028825011,0.14896253947947066,0.7206652540678847,0.3963139167632831
498278.23587264406,811705.7986186452,ROI,A,Clastic/shale,0.1902547904143366,0.03342262023747651,0.6801663135169712,0.20357414144644784,0.13792827729580617
512545.1438264905,808527.4075230918,ROI,A,Metasediment,0.6964593640714896,0.7122296405868949,0.1976572182465118,0.4594410906328709,0.8602326790069164
513491.9524987326,810912.8882653972,ROI,A,Carbonate,0.7112697619699925,0.8709071282932875,0.5103346259944829,0.24247391356494624,0.9400711629952425
478431.51282477845,811517.9451798126,ROI,A,Metasediment,0.1515124655525294,0.058529564626394276,0.566105625074961,0.12253628113381042,0.1352896493823212
518997.8308294234,823098.232293613,ROI,A,Carbonate,0.6081207393917907,0.16655339223603727,0.48434813896773676,0.5517930676048455,0.44408907368168554
544393.098546467,774624.5446513525,ROI,A,Carbonate,0.4450935520781293,0.15707831927397753,0.6248750649662176,0.5850957502098909,0.5876544197017551
544632.1009888606,784704.3708513626,ROI,A,Carbonate,0.48062883756909636,0.3127573661695918,0.10534522048534761,0.6643345460360612,0.20853156358693478
511604.35856552294,810767.9295942476,ROI,A,Carbonate,0.5743340155678394,0.3279494662775357,0.12629432694998602,0.835805381201775,0.8432415144125055
497577.4025358696,814627.1726199029,ROI,A,Clastic/shale,0.11434948671254291,0.2395554311757886,0.6129212809339144,0.19277975452764562,0.05701035461559989
517091.21677027334,818412.2525380602,ROI,A,Carbonate,0.5094357866915924,0.41018670291448445,0.8603925958501579,0.025586694918642305,0.2826929996401871
498584.1731129513,812301.6685364305,ROI,A,Clastic/shale,0.1719069797424699,0.2528685083756447,0.795986087234638,0.028305281253748052,0.11486027265821773
542652.54804243,788524.55806291,ROI,A,Carbonate,0.536445826819874,0.2676208371646744,0.6948786630951905,0.422180466157598,0.4482469116059649
525301.4173969637,812822.4136054532,ROI,A,Carbonate,0.15231019645130617,0.27173869587814337,0.4123455802982449,0.20449366329508656,0.16623355854955424
518368.9520342041,820409.8151414812,ROI,A,Carbonate,0.4460604986221011,0.18602326790069165,0.8032623036021269,0.44620797185463557,0.27817534881861433
505483.67743855255,810700.9767231027,ROI,A,Clastic/shale,0.16069845772026237,0.20005597089513452,0.42965657857913886,0.04461679926438252,0.1337704393715268
501631.53208769986,815262.0141203665,ROI,A,Clastic/shale,0.1532368535559459,0.02374765122136489,0.9359533042817735,0.13832806940390996,0.10146723703674089
526968.0573272789,812660.43962111,ROI,A,Carbonate,0.5950911347117693,0.3809618998120977,0.44049094470875144,0.6669731739495462,0.7733578539159637
514938.6200269586,807043.7145495262,ROI,A,Clastic/shale,0.19470274451660732,0.15272058529564628,0.9029704553632111,0.014712349578219326,0.21141006676528204
498661.20656751614,821678.6467883108,ROI,A,Clastic/shale,0.532924529822243,0.1446048055011394,0.5763003238316076,0.18622316395474353,0.3613720865150122
501528.60353778186,824494.0245976176,ROI,A,Clastic/shale,0.5101207071602393,0.3337064726342302,0.8403630112341582,0.0360612481509615,0.5167312997241434
544650.128507244,790576.1052018703,ROI,A,Carbonate,0.4435142060563086,0.03118378443209531,0.33890377003957944,0.9081677527685603,0.3434214208611522
508326.04765595694,807491.6533297647,ROI,A,Metasediment,0.16228586162994954,0.25938511973773637,0.7606844440890737,0.013512973253907969,0.11238156158797426
516577.33763039246,820305.8471104996,ROI,A,Carbonate,0.15660505068411468,0.014152640626874026,0.7436932794946628,0.37664414504457683,0.03989925238875785
515455.52169194113,809491.1842297806,ROI,A,Metasediment,0.7284250052376272,0.5653060408587535,0.29864470475352817,0.5809778914964219,0.9265182105305241
503371.14567859925,813117.4671103915,ROI,A,Carbonate,0.1532610272195452,0.08555551113421021,0.8173749650181905,0.14644384919841683,0.1158597529284772
500383.88127090683,830307.7774706485,ROI,A,Clastic/shale,0.11578379075276789,0.19809698956542598,0.03810018790229081,0.17586854835485546,0.04909447087514492
528873.6274296651,809064.2045989485,ROI,A,Caledonian granite,0.4995326425037469,0.4503258305681046,0.7377363770839164,0.5180905928916963,0.7953064406508615
545593.9033940326,786514.9754619665,ROI,A,Carbonate,0.550627709464795,0.12977251829048894,0.24395314436493024,0.8612721384879862,0.2529884460080758
509162.9059639833,814734.0877039746,ROI,A,Carbonate,0.511869268827255,0.0435373605725023,0.8041818254507656,0.7459720945108543,0.5530724023507776
510721.6128453875,822762.348838834,ROI,A,Carbonate,0.7252099079789205,0.33322672210450566,0.8236916803262304,0.28856994362931276,0.849318354455683
514670.72236942116,815395.91563771,ROI,A,Carbonate,0.6596912217369583,0.16711310118738257,0.7171870627273818,0.6967177067924679,0.5772598248910566
512978.04565580137,807616.6015378868,ROI,A,Metasediment,0.23665210874925463,0.05860952304801503,0.7618038619917643,0.40802782553072403,0.2748570743213529
507105.3159607844,808463.4503754973,ROI,A,Metasediment,0.6938486084027655,0.47759165234078277,0.1633150761603966,0.6904409706952385,0.8436413065206093
516191.3776722105,812221.591753645,ROI,A,Other,0.5453175613608161,0.14828289289569424,0.7351377283812418,0.6465437972254428,0.6831247751169391
502500.389091216,823559.220922064,ROI,A,Clastic/shale,0.1103769479943917,0.10234677967456922,0.5071362891296526,0.3664094670771199,0.05749010514532443
505484.6999629352,814960.0586343606,ROI,A,Clastic/shale,0.15220544390904256,0.1795466357494103,0.4643185543517371,0.2810538519969616,0.11206172790149123
502247.4008745399,815548.9489795523,ROI,A,Clastic/shale,0.14397834039741506,0.2565465957701995,0.04265781793467397,0.14128653100387797,0.08671490824771119
507328.32300843537,818785.2242440025,ROI,A,Clastic/shale,0.16963465536413594,0.3955543117578859,0.3929956422660217,0.010234677967456923,0.09247191460440571
505478.68924680527,812710.5435698594,ROI,A,Carbonate,0.1725032634445859,0.20581297725182904,0.30428177347779156,0.0379402710590493,0.15707831927397753
517122.2054286987,817538.4407249601,ROI,A,Carbonate,0.7724935939791461,0.6245152520689241,0.030744013113181146,0.432415144125055,0.45404389717346977
508838.9440630324,808793.3699956042,ROI,A,Metasediment,0.1938083189634333,0.03114380522128493,0.7339383520569304,0.3187542477911486,0.16559389117658818
505694.6677824107,817409.5295071945,ROI,A,Clastic/shale,0.12938550547130587,0.15252068924159437,0.22044536840842763,0.1089433494582817,0.06448646703714069
542887.5090923846,790710.0857499059,ROI,A,Carbonate,0.4653994295015391,0.006596569783712469,0.5777395754207812,0.9861272138487986,0.46323911565985687
503701.0651377658,811351.8459455527,ROI,A,Clastic/shale,0.08095759939404683,0.6322312397553272,0.28353256306720503,0.025306840442969655,0.03881981369687763
496880.59902485367,823301.3065009877,ROI,A,Clastic/shale,0.27303347246619714,0.06704513652900491,0.9340343021628753,0.013872786151201376,0.11394075080957902
512911.1090059794,816778.6269813656,ROI,A,Carbonate,0.585341090393386,0.2935273657697997,0.47787150681645546,0.7027145884140247,0.42721784671970575
503271.2448035948,827659.3329831912,ROI,A,Clastic/shale,0.12018339752783999,0.06780474153440211,0.7193459401111422,0.16207572062527487,0.05125334825890537
497475.47612430924,824299.0882400959,ROI,A,Clastic/shale,0.15185089684291955,0.04529644584815896,0.6778075400791589,0.257865909726942,0.04349738136169192
514572.7539699613,817360.4926886706,ROI,A,Carbonate,0.5420460588870445,0.10906328709071283,0.25350817574861073,0.9012513492983648,0.35269659776916
496949.57273229666,821159.7677745693,ROI,A,Clastic/shale,0.5022078612754026,0.12353576140406988,0.5175708631511614,0.5870147523287891,0.267900691640347
517243.14934307174,811914.6522985136,ROI,A,Other,0.7705355272276031,0.37340582896893615,0.6502218846199976,0.45956102826530204,0.8826210370607285
518815.8473617739,818844.150238889,ROI,A,Carbonate,0.699634171890864,0.25926518210530525,0.5743813217127094,0.3469395914124655,0.5011394075080958
502241.453029113,825082.8938572248,ROI,A,Clastic/shale,0.43705983787529606,0.02862511494023108,0.5622276416263543,0.9694558829408707,0.35773397833126774
511462.4204541517,816629.6668234501,ROI,A,Carbonate,0.5233034117097227,0.10982289209611003,0.5575900531723503,0.8330867948666694,0.3917962659417103
515421.6134245913,825311.7742296226,ROI,A,Carbonate,0.1728497526228425,0.1959780913924759,0.12113700875544717,0.05473153959940831,0.11829848478791029
498968.1172100527,817330.5824358583,ROI,A,Clastic/shale,0.13960290728594218,0.023347859113261104,0.9067285011793867,0.3639707352176868,0.07388158157757965
518949.8489863766,824563.9166185062,ROI,A,Carbonate,0.215975568483989,0.009834885859353137,0.881941390476952,0.17778755047375364,0.12457522088513973
499334.0754975059,824296.078973849,ROI,A,Clastic/shale,0.2701648643857472,0.08083796425858554,0.45640267061128215,0.8051813057210251,0.15783792427937474
514953.6092749627,805636.017901794,ROI,A,Clastic/shale,0.13695992006575233,0.03454203814016711,0.6969975612681406,0.3271498820613281,0.11801863031223764
520707.36259073974,804405.2524454104,ROI,A,Caledonian granite,0.30625614413949814,0.6244752728581138,0.11645944109063287,0.2657018350457762,0.4071482828928957
528937.6644883725,818594.1501225762,ROI,A,Carbonate,0.2875537864015084,0.0037580458161755887,0.6736497021548795,0.6740894734737937,0.297045536321113
532402.8888528809,813197.2948941771,ROI,A,Metasediment,0.7787706886270971,0.9177227841522408,0.5629872466317515,0.07124295366409467,0.8838603925958501
525035.4442285594,807111.6459641221,ROI,A,Caledonian granite,0.5443989621440429,0.9340742813736856,0.00199896054051893,0.6905209291168593,0.8216127613640907
530987.1589770989,806641.7154642938,ROI,A,Caledonian granite,0.6229553109538928,0.6067644824691161,0.4813496981569584,0.6048055011394075,0.6554591612361572
528380.7553466464,813127.3314432801,ROI,A,Carbonate,0.40563407519620953,0.3998720665254068,0.488066205573102,0.7042737776356295,0.6529404709551033
520968.3843038768,819009.1031978808,ROI,A,Carbonate,0.5750753412515512,0.12713389037700396,0.4873465797785152,0.8043017630831968,0.5673449806100828
525221.4179002121,809687.0898422851,ROI,A,Clastic/shale,0.5168490435287102,0.1905808979330748,0.05529124855075361,0.9515851757086315,0.7700395794187023
521194.32294356375,816635.6135981677,ROI,A,Carbonate,0.5360671060901517,0.03977931475632671,0.6349498260904329,0.8182944868668293,0.5534721944588814
522846.9799815179,819116.0701181681,ROI,A,Carbonate,0.4387922837665791,0.17922680206292727,0.13145164514452484,0.923119977611642,0.5300843561348099
533049.7354667785,810578.8558273724,ROI,A,Caledonian granite,0.3328552319865916,0.07224243393435413,0.11478031423659697,0.8620317434933834,0.34981809459081276
523092.67974666867,772876.0356537359,ROI,A,Carbonate,0.7485616670158418,0.5633070803182345,0.8494782712989246,0.18102586654939432,0.6008075800583697
520766.39546301495,812942.4119515102,ROI,A,Carbonate,0.6707627596654365,0.35977291808259704,0.5656258745452365,0.43949146443849196,0.6846040059169232
524967.5117134798,817010.5126533738,ROI,A,Carbonate,0.48792928397608415,0.3692080118338464,0.11629952424739136,0.5907328189341542,0.7000359812897293
515254.5203622747,801134.9864990549,ROI,A,Metasediment,0.24657942660069943,0.25550713628912963,0.5091352496701715,0.13536960780394194,0.25470755207292206
509281.81955847796,803357.539353896,ROI,A,Clastic/shale,0.15383313725806194,0.11254147843121577,0.3854395714228601,0.2509495062567465,0.16715308039819293
530332.3463347985,815301.8523199412,ROI,A,Carbonate,0.8169570192261204,0.8156958381641546,0.35209690960700435,0.2877303802022948,0.9802902490704833
532827.8357494865,820410.7378158881,ROI,A,Carbonate,0.29283976084188806,0.06156798464798305,0.10378603126374285,0.9464278575140926,0.3111182185263663
520753.40873787884,814904.9889875725,ROI,A,Carbonate,0.5442216886109814,0.6451845040578899,0.017271019070083556,0.7346579778515172,0.5591092631831448
518270.8668757781,800504.106358046,ROI,A,Caledonian granite,0.2329454803306957,0.011034262183664495,0.6651741094630792,0.9700955503138368,0.26146403869987606
536397.0474241334,816833.489826438,ROI,A,Metasediment,0.18870767594398155,0.04517650821572782,0.7512093711270139,0.16471434853875985,0.12317594850677648
520636.3673510207,802432.678010552,ROI,A,Caledonian granite,0.27133325812637993,0.0055970895134530045,0.410986287130692,0.9798104985407589,0.29608603526166394
535535.2443975725,818940.0403738903,ROI,A,Carbonate,0.18040805144155614,0.08223723663694879,0.5008595530324231,0.35001799064486466,0.15348019030104346
530670.2594206778,812662.4194314197,ROI,A,Metasediment,0.4298560861227055,0.021268940151121418,0.6808859393115579,0.9600607684004318,0.5419581817454924
507335.2797098123,810955.9118780454,ROI,A,Clastic/shale,0.21508920081868144,0.006316715308039819,0.7310198696677728,0.8774237396553792,0.19369927637628434
514467.6990006145,802828.6256386745,ROI,A,Metasediment,0.67522682954344,0.8388438012233639,0.049854075880542116,0.6096829648582737,0.9232798944548835
525061.4265001222,804841.1352259039,ROI,A,Caledonian granite,0.20965012650883955,0.03262303602126894,0.557230240275057,0.1836644944628793,0.23723663694878663
509175.8912983306,812511.5667140785,ROI,A,Carbonate,0.3270454948348938,0.10790388997721186,0.20321432854915444,0.4715547915084156,0.3941150601687123
507591.1786655637,802368.7615303549,ROI,A,Clastic/shale,0.172374337238723,0.022948067005157318,0.024147443329468676,0.9726142405948907,0.18318474393315476
537082.8276736832,803354.3914581003,ROI,A,Carbonate,0.5576058403571256,0.22784152240834765,0.13333066805261265,0.8314876264342542,0.6318314476472234
532964.7879847735,816989.474516656,ROI,A,Carbonate,0.53428631287167,0.16943189541438453,0.7837524487266622,0.6477031943389437,0.7952664614400512
530576.3165702434,819578.9291166796,ROI,A,Carbonate,0.25494351420605627,0.007196257945868149,0.9389517450925519,0.12117698796625755,0.19945628273297886
535658.091852164,795330.1286165066,ROI,A,Carbonate,0.38403893571417064,0.01515212089713349,0.2700195898132971,0.3020829168832207,0.47427337784352136
522967.93200367433,815009.9545417512,ROI,A,Carbonate,0.49314273742566606,0.11090233078799025,0.3413824811098229,0.8555551113421022,0.6198376844041099
532865.8233500354,819620.9078561645,ROI,A,Carbonate,0.5059144896939615,0.20601287330588094,0.6506616559389118,0.7217446927597649,0.6546195978091393
523057.8704704327,807115.6556639094,ROI,A,Metasediment,0.438566662906319,0.023227921480829968,0.5526326310318634,0.9693359453084396,0.6062447527285811
526374.1535711891,806712.7247989562,ROI,A,Caledonian granite,0.8130005962837021,0.39707352176868027,0.802222844121057,0.033582537080718025,0.9774517251029464
526481.1839022334,816715.5681506338,ROI,A,Carbonate,0.5201366617782146,0.3784831887418542,0.5076160396593771,0.5272858113780834,0.730100347819134
531252.0954748652,805442.9724299496,ROI,A,Caledonian granite,0.5260753251357755,0.2998840602886499,0.6442250029984408,0.1889017710790389,0.6224363331067845
519033.79061534733,817012.5438811277,ROI,A,Carbonate,0.655976535430533,0.331467636828849,0.22476312317594851,0.5230080358213729,0.50897533282693
533292.63022288,800674.9892285444,ROI,A,Clastic/shale,0.5447132197708336,0.28709071282932874,0.590812777355775,0.522808139767321,0.719745732219246
527267.9513223565,804913.1079233087,ROI,A,Caledonian granite,0.6479186475641006,0.16507416143605325,0.7477711589973214,0.3089193619317955,0.751329308759445
518367.7004599998,773318.9655186611,ROI,A,Carbonate,0.7918405827464504,0.7265421980570104,0.14412505497141487,0.5455962899292368,0.8445208491584376
533476.665464197,814702.9646268196,ROI,A,Metasediment,0.23607999871073793,0.06392675808579538,0.8394434893855195,0.10178707072322392,0.23475792587854316
533089.6434090623,794957.2227255858,ROI,A,Carbonate,0.5395722873120499,0.3258305681045856,0.06096829648582737,0.6925598688681885,0.7408547555271259
523662.7323248982,805658.9664181734,ROI,A,Caledonian granite,0.4500410952281188,0.8147363371047055,0.08899372326390277,0.5108543557350178,0.6824451285331627
511184.41032884625,803515.4951340941,ROI,A,Carbonate,0.1190391774508066,0.3520169511853836,0.6183584536041259,0.026146403869987605,0.10786391076640148
527376.9203376619,803509.4099011162,ROI,A,Caledonian granite,0.5786208119127814,0.04725542717786751,0.8086195178507176,0.9848878583136769,0.6108023827609643
533600.5803315683,803759.3227817647,ROI,A,Metasediment,0.5298947639844644,0.04973413824811098,0.6465038180146324,0.3955143325470755,0.7801942989645384
534971.3544947156,816796.505404291,ROI,A,Metasediment,0.15721745016196353,0.22584256186782872,0.821972574261384,0.005357214248590733,0.11877823531763483
518356.87377865746,805264.0798864331,ROI,A,Caledonian granite,0.5763162559829819,0.46427857514092674,0.013832806940390997,0.8885779394714748,0.8718266501419262
524839.5063940468,810844.8423315844,ROI,A,Carbonate,0.584503070055277,0.1377283812417543,0.6264742333986327,0.8274097469315955,0.8914164634390117
529013.5867206568,807089.6294604248,ROI,A,Caledonian granite,0.31279914908704126,0.022108503578139368,0.7130692040139127,0.821332906888418,0.41250549714148643
525111.2658432696,776821.174493166,ROI,A,Carbonate,0.3495108862065075,0.09339143645304442,0.7382561068244513,0.3168352456722504,0.3258305681045856
513191.9663674554,801407.9386918596,ROI,A,Clastic/shale,0.4147636621488775,0.22732179266781274,0.31047855115340023,0.663255107344181,0.50157917882701
516719.22394267196,804740.201560576,ROI,A,Clastic/shale,0.6229230794024271,0.4859872866109623,0.0644464878263303,0.7528485187702395,0.9000119937632431
517025.1370671961,800822.0444869846,ROI,A,Metasediment,0.4848350550353741,0.6998360852356774,0.047095510334625994,0.7515691840243074,0.6925598688681885
520738.1885627085,773131.9931082968,ROI,A,Carbonate,0.18642729367778116,0.12965258065805782,0.5164114660376604,0.04977411745892136,0.13720865150121936
534913.3014712877,804519.1519946958,ROI,A,Clastic/shale,0.5009185992167733,0.022188461999760125,0.7523287890297046,0.9306760484548035,0.6669331947387359
529048.6200754523,814751.9776935684,ROI,A,Carbonate,0.4981789173421862,0.3032822932075321,0.19865669851677129,0.8721464838284092,0.7227441730300244
511366.3829592414,805733.0161650741,ROI,A,Clastic/shale,0.4213469565357528,0.44508855395194497,0.25590692839723345,0.607284212209651,0.520809179226802
514665.69753140956,810540.9621660938,ROI,A,Carbonate,0.7940403861339866,0.2924079478671091,0.5359613001239355,0.5733418622316395,0.9726142405948907
518818.7596428155,802534.6657427752,ROI,A,Caledonian granite,0.22041546469839324,0.000799584216207572,0.33298684683964336,0.9891656338703874,0.2619437892296006
512535.1180730623,803303.5336023612,ROI,A,Carbonate,0.38532819777279975,0.02946467836724903,0.8158157757965858,0.5861352096909607,0.4816695318434414
533047.7198396624,807570.5042656118,ROI,A,Caledonian granite,0.615300317480782,0.23147963059209212,0.6946787670411386,0.5939711350097949,0.5312837324591213
531131.2064951141,821363.5414931023,ROI,A,Carbonate,0.22754669546018597,0.00371806660536521,0.2262823331867429,0.853636109223204,0.16195578299284372
508338.0653718676,811292.8338953019,ROI,A,Carbonate,0.15537219384055054,0.15387998240914724,0.08715467956662536,0.21188981729500658,0.14000719625794586
522867.9648386837,817125.499072026,ROI,A,Carbonate,0.522787706886271,0.04045896134010315,0.5742613840802783,0.5817774757126294,0.642345980090353
528801.6887919214,817656.3529861915,ROI,A,Carbonate,0.45245846158804853,0.16075640666853236,0.15012193659297166,0.9688961739895254,0.5296046056050854
526657.136200929,814882.9622239358,ROI,A,Carbonate,0.16388938131536962,0.49002518690281055,0.059089273577739576,0.03658097789149642,0.17334985807380163
507173.2828629902,805011.1941708341,ROI,A,Metasediment,0.21732123575768325,0.012713389037700395,0.7909487066725303,0.4041098628713069,0.2144884659976812
529095.5591319777,805232.0294175867,ROI,A,Caledonian granite,0.5328761824950443,0.051053452204853474,0.7593251509215209,0.9242793747251429,0.6386678926957982
516779.22655454656,807649.5741209297,ROI,A,Clastic/shale,0.19131037372483925,0.04009914844280974,0.445728221324911,0.6432655019389917,0.2109702954463679
512813.06971224473,805464.0664062802,ROI,A,Carbonate,0.657934602182076,0.4018710270659257,0.4858673489785312,0.5468356454643586,0.9132051333306681
508389.024192984,805641.0519021646,ROI,A,Metasediment,0.33791558556671125,0.6539799304361732,0.038020229480670055,0.7027545676248351,0.4000719625794587
530636.2465712497,808882.2344090632,ROI,A,Caledonian granite,0.2754911282654591,0.43749250389797306,0.00911526006476632,0.86483028825011,0.36908807420141526
517668.00701752794,802413.69796872,ROI,A,Metasediment,0.2996245024254242,0.11929796505816975,0.081837444528845,0.8623115979690561,0.38699876064446487
530968.1885125362,811407.6882907923,ROI,A,Caledonian granite,0.36793927575703855,0.012753368248510774,0.19513852796545797,0.9892855715028185,0.45152520689241593
524876.3059382397,774853.5998455981,ROI,A,Carbonate,0.5992892942901806,0.2615839763323072,0.8362051733098789,0.2694598808619518,0.5515132131291728
531594.0867474308,817616.3467112087,ROI,A,Carbonate,0.6104414110973231,0.18090592891696317,0.4011913804821493,0.7869507855914925,0.8401631151801063
519483.6852297807,815434.8815465977,ROI,A,Carbonate,0.6565002981418512,0.06208771438851797,0.7109902850517731,0.8849398312877303,0.5764602406748491
528756.6626042883,810930.8028877915,ROI,A,Metasediment,0.2792702776748159,0.3874785111741894,0.6763682884899852,0.019150041978171353,0.31455643065605887
521496.17530013487,801171.9451631542,ROI,A,Caledonian granite,0.2780696523827174,0.056010874345340425,0.3349458281693519,0.6337904289769319,0.27153879982409146
534448.3932253357,802938.4951744821,ROI,A,Clastic/shale,0.4200093471499251,0.024987006756486626,0.5128133370647263,0.2200855555111342,0.5987686403070404
525209.4525640174,815697.7943156216,ROI,A,Carbonate,0.24122898905738827,0.02122896094031104,0.8813816815256067,0.012993243513373045,0.294087074721145
533335.662586186,808470.3087820784,ROI,A,Caledonian granite,0.21232534528049507,0.03985927317794747,0.8454003917962659,0.4466077639627394,0.15503937952264824
525576.3059525721,803048.5188659978,ROI,A,Caledonian granite,0.26054374627322685,0.03618118578339263,0.37568464398512774,0.6449446287930276,0.24607204253788031
527555.9138801154,809523.1127202739,ROI,A,Metasediment,0.45964609756490626,0.07152280813976732,0.12957262223643706,0.9874865070163515,0.5798184943829209
508423.994850117,801561.9309940209,ROI,A,Clastic/shale,0.16596025849704274,0.18826210370607285,0.11801863031223764,0.12689401511214168,0.18146563786830847
523496.6278182672,779431.6204840995,ROI,A,Carbonate,0.5570981934215404,0.538959740934714,0.7916683324671171,0.23639707352176867,0.8011833846399872
535470.1411399144,796972.7755663834,ROI,A,Carbonate,0.39619023061675074,0.06944388917762763,0.2629432694998601,0.9460680446167993,0.3839203614120657
524278.4557446951,778764.760031936,ROI,A,Carbonate,0.485278238868028,0.5988485987286611,0.1657138288090193,0.527445728221325,0.6421061048254908
509530.73109865084,796847.9411979124,ROI,A,Clastic/shale,0.5674928687692381,0.5506336704913445,0.23659696957582058,0.5118138567944669,0.6203973933554552
530687.1951591015,801312.8656630956,ROI,A,Clastic/shale,0.23308246442442507,0.000199896054051893,0.7842721784671971,0.974453284292168,0.2754167832726982
534276.3791337409,793365.5594465572,ROI,A,Carbonate,0.5278077710270584,0.20069563826810058,0.4631991364490465,0.36776876024467275,0.6381881421660737
517232.0792615545,798352.5756746836,ROI,A,Caledonian granite,0.15100481861694412,0.0911925798584736,0.7123095990085155,0.3654499660176708,0.15871746691720306
536702.824667978,787471.8167946194,ROI,A,Carbonate,0.1634139659312501,0.08727461719905649,0.5846559788909766,0.031623555751009474,0.12497501299324351
528570.502228873,773446.8832484159,ROI,A,Carbonate,0.5820857036953474,0.3178347259425099,0.763043217526886,0.45900131931395677,0.29964418502378765
533691.5259574846,797251.7249496543,ROI,A,Carbonate,0.5445198304620393,0.14644384919841683,0.8486387078719067,0.24019509854875465,0.6849238396034062
515125.5120383984,794379.4433529916,ROI,A,Caledonian granite,0.24885980886689982,0.02318794227001959,0.7210650461759884,0.2719785711430056,0.2746971574781114
537283.752762749,797438.6654545157,ROI,A,Carbonate,0.484794765596042,0.045936113221125015,0.5547515292048135,0.8838204133850398,0.4029904449686163
522845.94015678973,811611.6876846331,ROI,A,Carbonate,0.4886947833233953,0.2027345780194299,0.1522808139767321,0.7550473753648103,0.6195978091392476
530840.1723225699,803209.4560492692,ROI,A,Metasediment,0.5554463264089217,0.16431455643065607,0.28281293727261825,0.9820093551353296,0.6587774357334186
