Line,DATE,DAY,DIR,DTM,FID,FLIGHT,GPS_H,HFApCond,HFApRes,HFDepth,High_Freq,IM_HF,IM_LF,LAT,LFApCond,LFApRes,LFDepth,LONG,Low_Freq,PLM,RALT,RE_HF,RE_LF,TIME,X,Y
L4,20050721,202,165,101.8,20258306.5,32,158.1,0.0233754090696587,42.78,-0.18,14368,1362,1139,54.4659478413889,0.0157952930026852,63.31,-4.54,-8.17673770527778,3125,20,56.6,2485,846,161146.5,188590,357511
L4,20050721,202,165,101.8,20258306.25,32,158,0.0222915737851092,44.86,-1.03,14368,1421,1166,54.4660824988889,0.0155207201614155,64.43,-5.39,-8.17679997222222,3125,24,56.6,2513,851,161146.25,188586,357526
L4,20050721,202,165,100.8,20258306,32,158,0.0225937641211026,44.26,-2.39,14368,1449,1188,54.4662261397222,0.0151768098345728,65.89,-7.17,-8.17686227833333,3125,32,57.6,2562,851,161146,188582,357542
L4,20050721,202,165,101.1,20258305.75,32,157.9,0.0222271615914648,44.99,-2.31,14368,1482,1207,54.4663607747222,0.0146241591108511,68.38,-7.37,-8.17693996777778,3125,21,57.1,2575,846,161145.75,188577,357557
L4,20050721,202,165,101.6,20258305.5,32,157.8,0.0220118864186661,45.43,-2.16,14368,1510,1220,54.4665044155556,0.0144425187752744,69.24,-7.3,-8.17700227472222,3125,21,56.6,2597,846,161145.5,188573,357573
L4,20050721,202,165,101.8,20258305.25,32,157.7,0.0221729490022173,45.1,-2,14368,1522,1233,54.4666390730556,0.0140884756269372,70.98,-7.61,-8.17706454361111,3125,20,56.3,2619,840,161145.25,188569,357588
L4,20050721,202,165,102.1,20258305,32,157.6,0.0215563699073076,46.39,-1.64,14368,1544,1245,54.4667827136111,0.0140232786425466,71.31,-7.69,-8.17712685138889,3125,14,55.9,2608,845,161145,188565,357604
L4,20050721,202,165,101.1,20258304.75,32,157.5,0.0214408233276158,46.64,-2.44,14368,1544,1247,54.4669173711111,0.0135593220338983,73.75,-8.97,-8.17718912111111,3125,10,56.7,2602,830,161144.75,188561,357619
L4,20050721,202,165,100.4,20258304.5,32,157.3,0.0213356091316407,46.87,-2.9,14368,1540,1245,54.4670610116667,0.0131856540084388,75.84,-9.77,-8.17725142972222,3125,8,57.2,2592,817,161144.5,188557,357635
L4,20050721,202,165,101.4,20258304.25,32,157.1,0.0205634382068682,48.63,-1.93,14368,1545,1243,54.4671956688889,0.0130650640188137,76.54,-8.79,-8.17731370027778,3125,6,56.1,2561,813,161144.25,188553,357650
L4,20050721,202,165,101.4,20258304,32,157,0.0192307692307692,52,-2.25,14368,1559,1240,54.4673393094444,0.0131804402267036,75.87,-8.27,-8.17737600972222,3125,2,55.9,2543,821,161144,188549,357666
L4,20050721,202,165,100.7,20258303.75,32,157.1,0.0188572506128606,53.03,-2.93,14368,1539,1231,54.4674739441667,0.012758356723654,78.38,-9.39,-8.17745370305556,3125,4,56.8,2500,803,161143.75,188544,357681
L4,20050721,202,165,100.9,20258303.5,32,157.3,0.0184808722971724,54.11,-2.47,14368,1509,1214,54.4676175844444,0.012298610257041,81.31,-9.42,-8.17751601361111,3125,9,56.7,2446,780,161143.5,188540,357697
L4,20050721,202,165,100.2,20258303.25,32,157.4,0.0185494342422556,53.91,-3.08,14368,1491,1207,54.4677522416667,0.0118413262285376,84.45,-10.68,-8.17757828583333,3125,12,57.6,2429,764,161143.25,188536,357712
L4,20050721,202,165,100,20258303,32,157.5,0.018201674554059,54.94,-3.19,14368,1483,1187,54.4678958819444,0.0114064104026463,87.67,-10.96,-8.17764059722222,3125,17,57.8,2401,740,161143,188532,357728
L4,20050721,202,165,99.6,20258302.75,32,157.9,0.0178954903364352,55.88,-3.8,14368,1469,1162,54.4680305391667,0.0110497237569061,90.5,-11.63,-8.17770287,3125,27,58.6,2368,717,161142.75,188528,357743
L4,20050721,202,165,100.5,20258302.5,32,158.3,0.0177904287493329,56.21,-3.87,14368,1502,1165,54.4681741794444,0.0102827763496144,97.25,-11.61,-8.17776518222222,3125,36,58.1,2388,696,161142.5,188524,357759
L4,20050721,202,165,100.6,20258302.25,32,158.6,0.0179179358537896,55.81,-3.73,14368,1471,1148,54.4683088363889,0.00964506172839506,103.68,-12.47,-8.17782745611111,3125,38,58.4,2362,664,161142.25,188520,357774
L4,20050721,202,165,100.3,20258302,32,159,0.0187687687687688,53.28,-3.29,14368,1401,1126,54.4684524766667,0.0091082976591675,109.79,-13.41,-8.17788976916667,3125,38,59,2328,634,161142,188516,357790
L4,20050721,202,165,98.6,20258301.75,32,159.4,0.0186358553857622,53.66,-5.07,14368,1377,1093,54.4685871111111,0.00874202290410001,114.39,-15.55,-8.17796746638889,3125,29,61.2,2270,609,161141.75,188511,357805
L4,20050721,202,165,97.4,20258301.5,32,159.9,0.01806684733514,55.35,-6.02,14368,1337,1070,54.4687307511111,0.00821220333415455,121.77,-17.57,-8.17802978027778,3125,29,62.8,2192,579,161141.5,188507,357821
L4,20050721,202,165,96.5,20258301.25,32,160.3,0.0174307129161583,57.37,-6.71,14368,1294,1035,54.4688743911111,0.00765520936997627,130.63,-19.23,-8.17809209472222,3125,35,64.2,2107,544,161141.25,188503,357837
L4,20050721,202,165,96.5,20258301,32,160.7,0.0172028212626871,58.13,-5.66,14368,1210,996,54.4690180313889,0.00681849174962498,146.66,-20.56,-8.17815440972222,3125,24,64.5,2016,497,161141,188499,357853
L4,20050721,202,165,95.8,20258300.75,32,161.1,0.0169548999660902,58.98,-6,14368,1162,964,54.4691526880556,0.00616712920135677,162.15,-22.68,-8.17821668611111,3125,20,65.7,1945,457,161140.75,188495,357868
L4,20050721,202,165,95.1,20258300.5,32,161.4,0.0166889185580774,59.92,-6.3,14368,1125,936,54.4692963280556,0.00579407845182224,172.59,-23.99,-8.17827900194444,3125,19,66.7,1887,431,161140.5,188491,357884
L4,20050721,202,165,94.9,20258300.25,32,161.8,0.0163425396306586,61.19,-6.15,14368,1087,912,54.4694309847222,0.00536135535063264,186.52,-25.28,-8.17834127916667,3125,14,67.3,1825,403,161140.25,188487,357899
L4,20050721,202,165,95,20258300,32,162.2,0.015890672175433,62.93,-6.04,14368,1067,904,54.4695746247222,0.00457205559619605,218.72,-30.12,-8.17840359555556,3125,11,67.5,1779,373,161140,188483,357915
L4,20050721,202,165,95.2,20258299.75,32,162.4,0.0157529930686831,63.48,-5.66,14368,1045,884,54.4697092586111,0.00461339730577597,216.76,-27.45,-8.17848129666667,3125,10,67.6,1747,356,161139.75,188478,357930
L4,20050721,202,165,95.8,20258299.5,32,162.6,0.0156739811912226,63.8,-4.91,14368,1029,874,54.4698528986111,0.0042256496936404,236.65,-28.48,-8.17854361416667,3125,10,67.2,1725,332,161139.5,188474,357946
L4,20050721,202,165,95.3,20258299.25,32,162.9,0.0147536146355857,67.78,-5.9,14368,1049,850,54.4699875322222,0.00388590969145877,257.34,-29.65,-8.17862131611111,3125,11,67.9,1692,304,161139.25,188469,357961
L4,20050721,202,165,96.5,20258299,32,163.1,0.0148720999405116,67.24,-5.4,14368,1067,854,54.4701311719444,0.00394011032308905,253.8,-28.6,-8.17868363444444,3125,11,67,1718,308,161139,188465,357977
L4,20050721,202,165,98.3,20258298.75,32,163.1,0.0153421294875729,65.18,-3.9,14368,1087,870,54.4702658058333,0.00404220057399248,247.39,-26.7,-8.1787613375,3125,4,65.1,1764,317,161138.75,188460,357992
L4,20050721,202,165,98.8,20258298.5,32,163,0.0155351871990057,64.37,-3.75,14368,1110,884,54.4704094455556,0.00420221036265075,237.97,-25.41,-8.17882365694445,3125,5,64.5,1804,327,161138.5,188456,358008
L4,20050721,202,165,99.6,20258298.25,32,162.9,0.0159821000479463,62.57,-3.93,14368,1161,908,54.4705441019444,0.00421762969211303,237.1,-26.16,-8.1788859375,3125,5,63.7,1886,340,161138.25,188452,358023
L4,20050721,202,165,100.8,20258298,32,162.9,0.0159337157425112,62.76,-3.33,14368,1198,932,54.4706877413889,0.00412286126571841,242.55,-25.11,-8.17894825777778,3125,5,62.4,1949,333,161138,188448,358039
L4,20050721,202,165,100.3,20258297.75,32,162.8,0.0159821000479463,62.57,-4.23,14368,1241,942,54.470822375,0.00433538541576346,230.66,-25.06,-8.1790259625,3125,4,62.9,2001,351,161137.75,188443,358054
L4,20050721,202,165,100.5,20258297.5,32,162.8,0.0159923236846314,62.53,-4.9,14368,1298,976,54.4709660144444,0.0046339202965709,215.8,-24.07,-8.17908828388889,3125,5,62.6,2068,372,161137.5,188439,358070
L4,20050721,202,165,100.7,20258297.25,32,162.7,0.0158982511923688,62.9,-5.7,14368,1358,1006,54.4711096541667,0.00426293801688123,234.58,-31.02,-8.17915060527778,3125,2,62.4,2132,389,161137.25,188435,358086
L4,20050721,202,165,100.9,20258297,32,162.6,0.0157554750275721,63.47,-5.59,14368,1391,1020,54.4712532936111,0.00424790790535661,235.41,-30.64,-8.1792129275,3125,13,62.1,2175,385,161137,188431,358102
L4,20050721,202,165,102.8,20258296.75,32,162.8,0.0154130702836005,64.88,-4.91,14368,1456,1037,54.4713879269444,0.00435805804933322,229.46,-29.06,-8.17929063416667,3125,9,60.4,2224,396,161136.75,188426,358117
L4,20050721,202,165,104.4,20258296.5,32,163.1,0.0150715900527506,66.35,-4.34,14368,1512,1050,54.4715315661111,0.00510021930943031,196.07,-19.51,-8.17935295722222,3125,9,59,2258,400,161136.5,188422,358133
L4,20050721,202,165,106.4,20258296.25,32,163.3,0.0150421179302046,66.48,-3.22,14368,1554,1059,54.4716751827778,0.00512373827944869,195.17,-17.9,-8.17943070416667,3125,11,57.3,2298,403,161136.25,188417,358149
L4,20050721,202,165,108.1,20258296,32,163.5,0.0154966682163335,64.53,-1.74,14368,1561,1055,54.4718188219444,0.00515304544986087,194.06,-16.29,-8.17949302805556,3125,21,55.7,2287,405,161136,188413,358165
L4,20050721,202,165,110.5,20258295.75,32,164.2,0.0152230172020094,65.69,-0.23,14368,1573,1050,54.471953455,0.00434763705925829,230.01,-22.57,-8.17957073694445,3125,46,54,2281,394,161135.75,188408,358180
L4,20050721,202,165,112.3,20258295.5,32,164.9,0.0147754137115839,67.68,0.85,14368,1571,1035,54.4720970944444,0.00429719393236217,232.71,-21.42,-8.17963306166667,3125,80,52.9,2249,389,161135.5,188404,358196
L4,20050721,202,165,111.7,20258295.25,32,165.5,0.0140016802016242,71.42,0.01,14368,1523,997,54.4722317502778,0.00469021152853994,213.21,-15.51,-8.1796953475,3125,97,54.2,2146,373,161135.25,188400,358211
L5,20050721,202,165,82.3,20258830,32,140.6,0.0156421085562334,63.93,3.38,14368,1283,980,54.4244760780556,0.0147579693034238,67.76,0.88,-8.15411260611111,3125,0,58.7,2104,780,162030,190047,352891
L5,20050721,202,165,82.3,20258829.75,32,140.6,0.0163719711853307,61.08,3.55,14368,1273,979,54.4246107286111,0.0150285542530809,66.54,1.06,-8.15419014166667,3125,1,58.7,2088,786,162029.75,190042,352906
L5,20050721,202,165,82.2,20258829.5,32,140.6,0.0160487883164821,62.31,3.5,14368,1269,973,54.4247543822222,0.0152881822351322,65.41,1.33,-8.15425230555556,3125,0,58.8,2064,790,162029.5,190038,352922
L5,20050721,202,165,82.9,20258829.25,32,140.7,0.0156887354879197,63.74,3.94,14368,1277,973,54.4248890525,0.0152881822351322,65.41,1.93,-8.15431443611111,3125,0,58.2,2052,790,162029.25,190034,352937
L5,20050721,202,165,82.5,20258829,32,140.7,0.01669727834363,59.89,3.62,14368,1278,964,54.4250327058333,0.0157977883096367,63.3,2.44,-8.15437660083333,3125,0,58.5,2044,798,162029,190030,352953
L5,20050721,202,165,82.1,20258828.75,32,140.9,0.0160875160875161,62.16,2.5,14368,1300,961,54.4251673563889,0.0158604282315623,63.05,1.88,-8.15445413833333,3125,0,59.2,2037,798,162028.75,190025,352968
L5,20050721,202,165,82.8,20258828.5,32,141.1,0.0158780565258812,62.98,2.68,14368,1318,959,54.4253020263889,0.0160590974787217,62.27,2.58,-8.15451627027778,3125,0,58.7,2046,802,162028.5,190021,352983
L5,20050721,202,165,82.5,20258828.25,32,141.3,0.0158428390367554,63.12,2.31,14368,1310,959,54.4254366963889,0.0159033078880407,62.88,1.97,-8.1545784025,3125,0,59.2,2035,798,162028.25,190017,352998
L5,20050721,202,165,83.1,20258828,32,141.5,0.0161838485191779,61.79,3.35,14368,1281,951,54.4255803497222,0.0160205062479974,62.42,2.81,-8.15464056888889,3125,0,58.7,2035,798,162028,190013,353014
L5,20050721,202,165,82.8,20258827.75,32,141.6,0.0163853842372604,61.03,3.17,14368,1263,951,54.425715,0.0160205062479974,62.42,2.31,-8.15471810833333,3125,0,59.2,2025,798,162027.75,190008,353029
L5,20050721,202,165,82.4,20258827.5,32,141.8,0.0164473684210526,60.8,2.81,14368,1255,949,54.42584967,0.0159058374423413,62.87,1.79,-8.15478024194444,3125,0,59.7,2019,794,162027.5,190004,353044
L5,20050721,202,165,82.4,20258827.25,32,142,0.016215339711367,61.67,2.54,14368,1254,952,54.42598434,0.0157455518815935,63.51,1.21,-8.15484237583333,3125,0,60,2010,794,162027.25,190000,353059
L5,20050721,202,165,82.8,20258827,32,142.1,0.0168208578637511,59.45,2.86,14368,1251,959,54.42611901,0.0155134967421657,64.46,1.04,-8.15490451027778,3125,0,59.7,2021,793,162027,189996,353074
L5,20050721,202,165,82.2,20258826.75,32,142.2,0.016860563142809,59.31,2.37,14368,1239,956,54.4262536797222,0.0153139356814701,65.3,0.28,-8.154966645,3125,0,60.4,2009,786,162026.75,189992,353089
L5,20050721,202,165,82.7,20258826.5,32,142.4,0.0164554879052164,60.77,2.79,14368,1238,952,54.4263883494444,0.0151607034566404,65.96,0.55,-8.15502878027778,3125,0,60,1990,781,162026.5,189988,353104
L5,20050721,202,165,82.4,20258826.25,32,142.5,0.0162892979312592,61.39,2.33,14368,1235,939,54.4265230194444,0.0150897842160857,66.27,0.39,-8.15509091583333,3125,0,60.5,1978,772,162026.25,189984,353119
L5,20050721,202,165,82.4,20258826,32,142.6,0.0161498708010336,61.92,2.27,14368,1231,944,54.4266576891667,0.0148411991688928,67.38,-0.06,-8.15515305166667,3125,0,60.6,1966,768,162026,189980,353134
L5,20050721,202,165,82.4,20258825.75,32,142.8,0.0160901045856798,62.15,2.27,14368,1225,943,54.4267923391667,0.0148610491900728,67.29,-0.11,-8.155230595,3125,0,60.7,1956,768,162025.75,189975,353149
L5,20050721,202,165,82.3,20258825.5,32,143,0.0162284972411555,61.62,2.12,14368,1219,945,54.4269270086111,0.0152137532329226,65.73,-0.34,-8.15529273166667,3125,0,61.1,1962,778,162025.5,189971,353164
L5,20050721,202,165,82.5,20258825.25,32,143.2,0.0175685172171469,56.92,2.79,14368,1187,951,54.4270616783333,0.0155038759689922,64.5,-0.3,-8.15535486888889,3125,0,61.1,1990,789,162025.25,189967,353179
L5,20050721,202,165,82.1,20258825,32,143.4,0.0189717321191425,52.71,2.63,14368,1171,962,54.4271963480556,0.0155787505842031,64.19,-1.08,-8.15541700666667,3125,0,61.6,2034,797,162025,189963,353194
L5,20050721,202,165,82.3,20258824.75,32,143.4,0.0208550573514077,47.95,3.18,14368,1158,961,54.4273310175,0.0162364020133138,61.59,-0.32,-8.15547914472222,3125,0,61.4,2103,812,162024.75,189959,353209
L5,20050721,202,165,82.5,20258824.5,32,143.4,0.0228571428571429,43.75,3.47,14368,1150,976,54.4274656872222,0.016498927569708,60.61,-0.38,-8.15554128305556,3125,0,61.2,2173,827,162024.5,189955,353224
L5,20050721,202,165,82.4,20258824.25,32,143.4,0.0252397778899546,39.62,3.38,14368,1138,989,54.4276003566667,0.0170765027322404,58.56,-0.55,-8.15560342194444,3125,0,61.4,2246,849,162024.25,189951,353239
L5,20050721,202,165,82.6,20258824,32,143.4,0.0277161862527716,36.08,3.67,14368,1127,1012,54.4277350261111,0.0171408981830648,58.34,-0.49,-8.15566556138889,3125,1,61.1,2301,874,162024,189947,353254
L5,20050721,202,165,82.6,20258823.75,32,143.1,0.0294724432655467,33.93,3.91,14368,1119,1037,54.4278607122222,0.0178157847853198,56.13,-0.52,-8.15572766694445,3125,1,60.9,2347,905,162023.75,189943,353268
L5,20050721,202,165,82.7,20258823.5,32,142.9,0.0319488817891374,31.3,4.41,14368,1105,1065,54.4279953816667,0.0185356811862836,53.95,-0.4,-8.15578980694444,3125,0,60.5,2403,939,162023.5,189939,353283
L5,20050721,202,165,82.9,20258823.25,32,142.6,0.0337381916329285,29.64,4.99,14368,1095,1087,54.4281300511111,0.0191350937619594,52.26,-0.11,-8.1558519475,3125,0,60,2440,967,162023.25,189935,353298
L5,20050721,202,165,82.8,20258823,32,142.3,0.0356379187455453,28.06,4.86,14368,1095,1114,54.4282647402778,0.0196772924045651,50.82,-0.64,-8.15589868111111,3125,0,59.9,2493,998,162023,189932,353313
L5,20050721,202,165,82.8,20258822.75,32,142.1,0.0359324469996407,27.83,4.7,14368,1113,1138,54.4283994094444,0.0202388180530257,49.41,-0.79,-8.15596082222222,3125,1,59.7,2531,1028,162022.75,189928,353328
L5,20050721,202,165,82.4,20258822.5,32,141.8,0.0357525920629246,27.97,4.35,14368,1133,1162,54.4285340788889,0.0207382828701784,48.22,-1.15,-8.15602296388889,3125,1,59.7,2559,1056,162022.5,189924,353343
L5,20050721,202,165,83.1,20258822.25,32,141.6,0.0353606789250354,28.28,4.96,14368,1149,1182,54.4286687480556,0.0209292591042277,47.78,-0.85,-8.15608510611111,3125,0,58.8,2564,1071,162022.25,189920,353358
L5,20050721,202,165,82.6,20258822,32,141.3,0.0341646737273659,29.27,4.4,14368,1167,1195,54.4288124005556,0.0211193241816262,47.35,-1.37,-8.15614728277778,3125,0,59.1,2558,1084,162022,189916,353374
L5,20050721,202,165,83,20258821.75,32,141.1,0.0358551452133381,27.89,5.06,14368,1159,1206,54.4289470697222,0.0212765957446809,47,-0.94,-8.15620942555556,3125,0,58.5,2595,1095,162021.75,189912,353389
L5,20050721,202,165,83.1,20258821.5,32,141,0.0388802488335925,25.72,5.43,14368,1144,1215,54.4290817386111,0.0215842866393266,46.33,-0.67,-8.15627156888889,3125,1,58.2,2662,1110,162021.5,189908,353404
L5,20050721,202,165,82.8,20258821.25,32,140.8,0.04,25,5.28,14368,1144,1226,54.4292164077778,0.0218245307725884,45.82,-0.9,-8.15633371277778,3125,0,58.3,2692,1123,162021.25,189904,353419
L5,20050721,202,165,83.1,20258821,32,140.6,0.0417710944026733,23.94,5.82,14368,1130,1232,54.4293510969444,0.021997360316762,45.46,-0.56,-8.15638044888889,3125,0,57.9,2714,1131,162021,189901,353434
L5,20050721,202,165,82.9,20258820.75,32,140.6,0.0431034482758621,23.2,5.81,14368,1114,1241,54.4294857658333,0.0217108119843682,46.06,-1.17,-8.15644259333333,3125,1,58.1,2714,1129,162020.75,189897,353449
L5,20050721,202,165,82.8,20258820.5,32,140.6,0.0409836065573771,24.4,5.67,14368,1131,1236,54.4296204347222,0.0215146299483649,46.48,-1.11,-8.15650473833333,3125,2,58.1,2700,1124,162020.5,189893,353464
L5,20050721,202,165,82.6,20258820.25,32,140.5,0.0394944707740916,25.32,5.13,14368,1155,1233,54.4297551038889,0.0218245307725884,45.82,-1.12,-8.15656688361111,3125,1,58.3,2702,1130,162020.25,189889,353479
L5,20050721,202,165,82.8,20258820,32,140.5,0.0395413206801107,25.29,5.38,14368,1153,1231,54.4298897927778,0.0216356555603635,46.22,-0.96,-8.15661362138889,3125,0,58.1,2700,1124,162020,189886,353494
L5,20050721,202,165,82.7,20258819.75,32,140.5,0.0412711514651259,24.23,5.54,14368,1134,1224,54.4300244616667,0.0217249619813165,46.03,-0.84,-8.1566757675,3125,0,58.2,2708,1121,162019.75,189882,353509
L5,20050721,202,165,82.5,20258819.5,32,140.6,0.0410509031198686,24.36,5.36,14368,1134,1221,54.4301591305556,0.0213675213675214,46.8,-1.13,-8.15673791388889,3125,0,58.4,2702,1110,162019.5,189878,353524
L5,20050721,202,165,82.7,20258819.25,32,140.6,0.0406669377795852,24.59,5.44,14368,1136,1210,54.4302937991667,0.0212134068731438,47.14,-0.86,-8.15680006083333,3125,0,58.3,2696,1099,162019.25,189874,353539
L5,20050721,202,165,82.5,20258819,32,140.6,0.0404367165386171,24.73,5.18,14368,1143,1198,54.4304374713889,0.0215749730312837,46.35,-0.69,-8.15684683416667,3125,0,58.5,2694,1095,162019,189871,353555
L5,20050721,202,165,82.8,20258818.75,32,140.6,0.0390472471690746,25.61,5.39,14368,1153,1193,54.43057214,0.0213037920749894,46.94,-0.39,-8.15690898194444,3125,0,58.2,2674,1085,162018.75,189867,353570
L5,20050721,202,165,82.5,20258818.5,32,140.6,0.036697247706422,27.25,4.73,14368,1181,1174,54.4307068088889,0.0211014982063727,47.39,-0.35,-8.15697113,3125,0,58.5,2656,1068,162018.5,189863,353585
L5,20050721,202,165,82.6,20258818.25,32,140.7,0.0351370344342937,28.46,4.71,14368,1192,1174,54.4308414775,0.0205803663305207,48.59,-0.54,-8.15703327861111,3125,1,58.5,2641,1051,162018.25,189859,353600
L5,20050721,202,165,82.5,20258818,32,140.7,0.0333333333333333,30,4.34,14368,1220,1173,54.4309761461111,0.0198846689202625,50.29,-0.82,-8.1570954275,3125,0,58.5,2631,1032,162018,189855,353615
L5,20050721,202,165,82.5,20258817.75,32,140.7,0.0313577924114142,31.89,3.89,14368,1247,1171,54.4311108147222,0.0188465887674331,53.06,-1.36,-8.15715757666667,3125,0,58.6,2609,1002,162017.75,189851,353630
L5,20050721,202,165,83,20258817.5,32,140.8,0.0288350634371396,34.68,3.95,14368,1276,1159,54.4312454833333,0.0174916914465629,57.17,-1.17,-8.15721972638889,3125,0,58.1,2569,966,162017.5,189847,353645
L5,20050721,202,165,82.5,20258817.25,32,140.8,0.0269469145782808,37.11,3.4,14368,1288,1147,54.4313801519444,0.0170998632010944,58.48,-1.53,-8.15728187666667,3125,1,58.6,2500,949,162017.25,189843,353660
L5,20050721,202,165,82.4,20258817,32,140.8,0.0253742704897234,39.41,2.9,14368,1316,1145,54.4315238236111,0.0166195778627223,60.17,-1.9,-8.15732865277778,3125,0,58.7,2478,934,162017,189840,353676
L5,20050721,202,165,82.5,20258816.75,32,140.9,0.0242954324586978,41.16,2.76,14368,1326,1125,54.4316584922222,0.0159667890787163,62.63,-1.9,-8.15739080388889,3125,0,58.7,2448,904,162016.75,189836,353691
L5,20050721,202,165,82.4,20258816.5,32,140.9,0.0235072872590503,42.54,2.93,14368,1307,1096,54.4317931605556,0.0170357751277683,58.7,-0.66,-8.157452955,3125,2,58.8,2395,902,162016.5,189832,353706
L5,20050721,202,165,82.6,20258816.25,32,140.9,0.02210433244916,45.24,2.91,14368,1317,1081,54.4319278288889,0.0164284540824708,60.87,-0.6,-8.15751510694444,3125,0,58.7,2348,877,162016.25,189828,353721
L5,20050721,202,165,82.8,20258816,32,141,0.0206526228831062,48.42,3.04,14368,1323,1060,54.4320715008333,0.015890672175433,62.93,-0.26,-8.15756188472222,3125,0,58.5,2290,851,162016,189825,353737
L5,20050721,202,165,82.6,20258815.75,32,141.1,0.0196116885663856,50.99,3,14368,1298,1028,54.4322061691667,0.0154894671623296,64.56,-0.22,-8.15762403722222,3125,0,58.9,2218,822,162015.75,189821,353752
L5,20050721,202,165,82.6,20258815.5,32,141.3,0.0178731009830206,55.95,2.66,14368,1312,1002,54.4323408375,0.0147253718156383,67.91,-0.26,-8.15768619,3125,0,59,2150,788,162015.5,189817,353767
L5,20050721,202,165,82.4,20258815.25,32,141.4,0.0161733786187935,61.83,1.81,14368,1334,977,54.4324755055556,0.0142959256611866,69.95,-0.33,-8.15774834333333,3125,0,59.4,2086,764,162015.25,189813,353782
L5,20050721,202,165,82.8,20258815,32,141.5,0.0153704272978789,65.06,1.97,14368,1338,953,54.4326101738889,0.0138026224982747,72.45,0.26,-8.15781049694444,3125,0,59.1,2045,738,162015,189809,353797
L5,20050721,202,165,82.9,20258814.75,32,141.6,0.0141222991102952,70.81,1.53,14368,1351,925,54.4327448422222,0.0136500136500137,73.26,1,-8.15787265111111,3125,0,59.1,1987,719,162014.75,189805,353812
L5,20050721,202,165,82.4,20258814.5,32,141.7,0.0136035913481159,73.51,0.9,14368,1353,917,54.4328795102778,0.0133333333333333,75,0.45,-8.15793480583333,3125,0,59.6,1957,706,162014.5,189801,353827
L5,20050721,202,165,82.9,20258814.25,32,141.8,0.0131250820317627,76.19,1.6,14368,1320,882,54.4330141783333,0.0126903553299492,78.8,1.29,-8.15799696055556,3125,0,59.3,1910,673,162014.25,189797,353842
L5,20050721,202,165,82.8,20258814,32,141.9,0.0131147540983607,76.25,1.91,14368,1296,868,54.43315785,0.0126486213002783,79.06,1.63,-8.15804374138889,3125,1,59.4,1880,665,162014,189794,353858
L5,20050721,202,165,82.6,20258813.75,32,141.9,0.0138140627158447,72.39,2.11,14368,1274,862,54.4332925180556,0.0125391849529781,79.75,1.42,-8.15810589722222,3125,1,59.7,1900,659,162013.75,189790,353873
L5,20050721,202,165,82.6,20258813.5,32,142,0.0143020594965675,69.92,2.4,14368,1262,857,54.4334271861111,0.0124486493215486,80.33,1.49,-8.15816805333333,3125,0,59.7,1916,654,162013.5,189786,353888
L5,20050721,202,165,82.7,20258813.25,32,142.1,0.014120304998588,70.82,2.18,14368,1264,846,54.4335618541667,0.0126968004062976,78.76,2.01,-8.15823020972222,3125,0,59.8,1911,655,162013.25,189782,353903
L5,20050721,202,165,82.9,20258813,32,142.1,0.0139120756816917,71.88,2.24,14368,1270,839,54.4336965219444,0.0129349372655543,77.31,2.69,-8.15829236666667,3125,0,59.6,1905,658,162013,189778,353918
L5,20050721,202,165,82.5,20258812.75,32,142,0.0138542532557495,72.18,2.13,14368,1264,837,54.43383119,0.0130463144161774,76.65,2.67,-8.15835452416667,3125,0,59.8,1895,660,162012.75,189774,353933
L5,20050721,202,165,82.6,20258812.5,32,141.9,0.013840830449827,72.25,2.6,14368,1248,846,54.4339658577778,0.0128783000643915,77.65,2.39,-8.15841668194444,3125,0,59.6,1877,660,162012.5,189770,353948
L5,20050721,202,165,82.5,20258812.25,32,141.7,0.0131613582521716,75.98,2.71,14368,1237,847,54.4341005258333,0.0126678489992399,78.94,2.17,-8.15847884,3125,1,59.6,1825,655,162012.25,189766,353963
L5,20050721,202,165,82.1,20258812,32,141.6,0.0127064803049555,78.7,2.21,14368,1243,849,54.4342351936111,0.0125596583772921,79.62,1.69,-8.15854099861111,3125,0,59.9,1803,653,162012,189762,353978
L5,20050721,202,165,82.8,20258811.75,32,141.5,0.012586532410321,79.45,3.19,14368,1231,845,54.4343698411111,0.0119588615163836,83.62,1.97,-8.15861856722222,3125,0,59.1,1783,634,162011.75,189757,353993
L5,20050721,202,165,82.9,20258811.5,32,141.4,0.0122699386503067,81.5,3.12,14368,1234,835,54.4345045088889,0.0115035085701139,86.93,2.13,-8.15868072666667,3125,0,58.8,1767,617,162011.5,189753,354008
L5,20050721,202,165,82.7,20258811.25,32,141.3,0.0117716303708064,84.95,2.84,14368,1231,815,54.4346391766667,0.011650937900501,85.83,2.78,-8.15874288666667,3125,0,59,1733,612,162011.25,189749,354023
L5,20050721,202,165,82.8,20258811,32,141.2,0.0113007119448525,88.49,2.5,14368,1259,807,54.4347828275,0.0115061557933494,86.91,3.19,-8.15880508166667,3125,1,58.7,1729,604,162011,189745,354039
L5,20050721,202,165,83.1,20258810.75,32,141.1,0.010575296108291,94.56,1.4,14368,1307,803,54.434917475,0.0115606936416185,86.5,3.44,-8.15888265222222,3125,0,58.4,1708,599,162010.75,189740,354054
L5,20050721,202,165,82.6,20258810.5,32,141,0.0103745201784417,96.39,0.71,14368,1325,805,54.4350521425,0.0116699731590617,85.69,3.19,-8.15894481333333,3125,1,58.7,1710,603,162010.5,189736,354069
